product_code,source_prefix,current_brand,corrected_brand,product_name,confidence,basis,note
lookfantastic_5d193592035ffa,lookfantastic,La Roche-Posay,Caudalie,Caudalie After-Sun Repairing Lotion 400ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0160845a5e465a,lookfantastic,La Roche-Posay,Caudalie,Caudalie Very High Protection Cream SPF50+ 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d0c74e8a82a86f,lookfantastic,La Roche-Posay,Caudalie,Caudalie Very High Protection Lightweight Cream SPF50+ 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_57bf9aa0ed83ce,lookfantastic,Medik8,Caudalie,Caudalie Resveratrol Lift Retinol Alternative Firming Refillable Night Moisturiser 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_dac3497b6b4021,lookfantastic,NARS,Caudalie,Caudalie Premier Cru Anti-Aging Cream Moisturiser Refill 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1eebea321ecfec,lookfantastic,Ole Henriksen,Caudalie,Caudalie Vinoperfect Brightening Glycolic Refillable Night Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a9fe29dba93c14,lookfantastic,La Roche-Posay,CeraVe,CeraVe Skin Renewing Retinol Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_401d4be3602113,lookfantastic,The Ordinary,CeraVe,CeraVe Eye Repair Cream for Dark Circles & Puffiness 14 ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1d72a64ea06c7e,lookfantastic,The Ordinary,CeraVe,"CeraVe SA Smoothing Cream with Salicylic Acid for Dry, Rough & Bumpy Skin 340g",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_76f4d091729a65,lookfantastic,The Ordinary,CeraVe,CeraVe Smoothing Cream with Salicylic Acid for Rough and Bumpy Skin 177ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6fc85da194b1a9,lookfantastic,CeraVe,Cetaphil,Cetaphil Moisturising Cream 450g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d7d4dad33c8f90,lookfantastic,CeraVe,Cetaphil,Cetaphil Moisturising Lotion 473ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_580f63bb48428c,lookfantastic,PURITO,Cetaphil,Cetaphil Daily Hydrating Moisturiser 88ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_605c8e9b691277,lookfantastic,The Ordinary,Chantecaille,Chantecaille Rose de Mai Face Oil,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b0cd56dd0e1d01,lookfantastic,Weleda,Christophe Robin,Christophe Robin Night Recovery Cream with White Lotus Flower 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_540aa4fe84ebfe,lookfantastic,Aesop,Clé de Peau Beauté,Clé de Peau Beauté Protective Day Emulsion 125ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_7e7b05d373caaa,lookfantastic,Elizabeth Arden,Clé de Peau Beauté,Clé de Peau Beauté Brightening Serum Supreme 40ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_f827649ffa5d7f,lookfantastic,Embryolisse,Clé de Peau Beauté,Clé de Peau Beauté Hydro-Clarifying Essence Lotion 170ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_1658a34fa7eb59,lookfantastic,Estée Lauder,Clé de Peau Beauté,Clé de Peau Beauté Hydro-Softening Essence Lotion,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_0f2f7d109a5747,lookfantastic,GUERLAIN,Clé de Peau Beauté,Clé de Peau Beauté Advanced Protective Cream 50ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_ec38798434f04f,lookfantastic,Shiseido,Clé de Peau Beauté,Clé de Peau Beauté Advanced Protective Cream - 50ml Refill,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_3c2b5a92fb3000,lookfantastic,The Ordinary,Clé de Peau Beauté,Clé de Peau Beauté Advanced Intensive Night Cream - Refill,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_901a375043bcec,lookfantastic,The Ordinary,Clé de Peau Beauté,Clé de Peau Beauté Precious Gold Vitality Serum 119ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_af87f727e5ef4b,lookfantastic,Vichy,Clé de Peau Beauté,Clé de Peau Beauté Intensive Night Emulsion 125ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_42cb51127e4d6e,lookfantastic,The INKEY List,Curél,"Curél Moisture Facial Milk for Dry, Sensitive Skin 120ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_96a6be92e61469,lookfantastic,The INKEY List,Curél,"Curél Rejuvenating Day Cream for Dry, Sensitive Skin 40g",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0ba80e8cbaa615,lookfantastic,The INKEY List,Curél,"Curél Replenishing Night Cream for Dry, Sensitive Skin 40ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4f7b017d9a418a,lookfantastic,The Ordinary,Curél,Curél Skin Balancing Care Oil Control Hydrating Water Essence for Sensitive Skin 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e40502e99ab6e4,lookfantastic,NARS,DHC,DHC CoQ10 Face Milk (100ml),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ab8813239e0c7f,lookfantastic,Medik8,Dr Dennis Gross,Dr Dennis Gross Vitamin C and Lactic 15% Vitamin C Firm and Bright Serum 30ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_7d6f0119e45587,lookfantastic,Anua,Dr. Althea,Dr. Althea Vitamin C Boosting Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d7923f3c50bd90,lookfantastic,Beauty of Joseon,Dr. Althea,Dr. Althea 345 Relief Cream Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c5ed0433eb0907,lookfantastic,Beauty of Joseon,Dr. Althea,Dr. Althea Gentle Vitamin C Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d3ad5e3ece41b7,lookfantastic,Beauty of Joseon,Dr. Althea,"Dr. Althea Reju 5000 Cream 20g (PDRN 5,000ppm)",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7c170aec37e296,lookfantastic,Kiehl's Since 1851,Dr. Althea,Dr. Althea Rapid Firm Sculpting Cream 45ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_63299a13c1dcf0,lookfantastic,La Roche-Posay,Dr. Althea,Dr. Althea 147 Barrier Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b21e4d2c53b7e6,lookfantastic,La Roche-Posay,Dr. Althea,Dr. Althea 345 Relief Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0daf63a6bc0fe8,lookfantastic,Aesop,Dr. Barbara Sturm,Dr. Barbara Sturm The Better B Niacinamide Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_36b888368cfb83,lookfantastic,Caudalie,Dr. Barbara Sturm,Dr. Barbara Sturm Hydrating Face Mist 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1bfa310a26d2d6,lookfantastic,Dermalogica,Dr. Barbara Sturm,Dr. Barbara Sturm Face Cream Light 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f16c1374987026,lookfantastic,Dermalogica,Dr. Barbara Sturm,Dr. Barbara Sturm The Good C Vitamin C Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3877763f2baa5c,lookfantastic,Garnier,Dr. Barbara Sturm,Dr. Barbara Sturm Face Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_96550f9e6a5125,lookfantastic,Medik8,Dr. Barbara Sturm,Dr. Barbara Sturm Darker Skin Tones Hyaluronic Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_901d6d69e13ba8,lookfantastic,Medik8,Dr. Barbara Sturm,Dr. Barbara Sturm Hyaluronic Serum (Various Sizes),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4e4ebcc7489c6a,lookfantastic,NARS,Dr. Barbara Sturm,Dr. Barbara Sturm Super Anti-Aging Night Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_00dbc631436e9a,lookfantastic,Pai,Dr. Barbara Sturm,Dr. Barbara Sturm Ceramide Drops Face Oil 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4fc45e73c22bd1,lookfantastic,Peter Thomas Roth,Dr. Barbara Sturm,Dr. Barbara Sturm Clarifying Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5442479bf78904,lookfantastic,Sarah Chapman,Dr. Barbara Sturm,Dr. Barbara Sturm Night Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fd29fe52326992,lookfantastic,The Ordinary,Dr. Barbara Sturm,Dr. Barbara Sturm Calming Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b0240348d3741f,lookfantastic,The Ordinary,Dr. Barbara Sturm,Dr. Barbara Sturm Hyaluronic Serum 10ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_53ad032ed5fd39,lookfantastic,Weleda,Dr. Barbara Sturm,Dr. Barbara Sturm Super Anti-Aging Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_70936bd29503e2,lookfantastic,The Ordinary,Dr. Dennis Gross Skincare,Dr Dennis Gross Skincare Hyaluronic Marine Hydration Booster 30ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_0330e1d989303b,lookfantastic,Beauty Of Joseon,Dr. Jart+,Dr.Jart+ Vital Hydra Solution Hydro Plump Water Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_69e5f1600a4200,lookfantastic,Embryolisse,Dr. Jart+,Dr.Jart+ Vital Hydra Solution Hydro Plump Water Cream 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_025d1824fb2d48,lookfantastic,La Roche-Posay,Dr. Jart+,Dr.Jart+ Ceramidin Cream 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d8f90645ffa36d,lookfantastic,La Roche-Posay,Dr. Jart+,Dr.Jart+ Ceramidin Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_26a1b9cb769d0a,lookfantastic,La Roche-Posay,Dr. Jart+,Dr.Jart+ Ceramidin Skin Barrier Serum Toner 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_25856ce047d78a,lookfantastic,Medik8,Dr. Jart+,Dr. Jart+ Brightamin Brightening Serum Ampoule,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8955431d0d8262,lookfantastic,Medik8,Dr. Jart+,Dr. Jart+ Prejuvenation Firming Bakuchiol Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e14bb439200823,lookfantastic,Medik8,Dr. Jart+,Dr. Jart+ Prejuvenation Firming Bakuchiol Serum 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a7d42a009abcf1,lookfantastic,Medik8,Dr. LEVY Switzerland,Dr. LEVY Switzerland Booster Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c9ee0524e72f28,lookfantastic,BIOEFFECT,Dr. Loretta,Dr. Loretta Barrier Repair Gel Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7dce52af465db5,lookfantastic,Estée Lauder,Dr. Loretta,Dr. Loretta Barrier Enhancing Milky Essence 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bc720721c1e7ff,lookfantastic,Estée Lauder,Dr. Loretta,Dr. Loretta Intense Brightening Cream With Vitamin C 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9493db989a1fd9,lookfantastic,Medik8,Dr. Loretta,Dr. Loretta Anti-Aging Repair Vitamin C Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_100dc8efcc6662,lookfantastic,The Ordinary,Dr. Loretta,Dr. Loretta Concentrated Firming Retinol Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3cef3ac80314b4,lookfantastic,La Roche-Posay,Drunk Elephant,Drunk Elephant Lala Retro Ceramide Moisturiser 50ml Refill,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2467b169ba8971,lookfantastic,La Roche-Posay,Drunk Elephant,Drunk Elephant Umbra Sheer Mineral Cream SPF30 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1dfdf04b7ced17,lookfantastic,The INKEY List,Drunk Elephant,Drunk Elephant Protini Polypeptide Cream Midi 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_06ed311e8d87b1,lookfantastic,The Ordinary,Drunk Elephant,Drunk Elephant A-Passioni Retinol Cream (Various Sizes),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9e68697f4841d8,lookfantastic,bareMinerals,Drunk Elephant,Drunk Elephant Umbra Tinte Mineral Cream SPF30 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e5602f5aa2fb99,lookfantastic,Aesop,ESPA,ESPA Age Rebel Moisturiser 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_10574aaa05a808,lookfantastic,Aveda,ESPA,ESPA Tri-Active Resilience ProBiome Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f02a8efa40e095,lookfantastic,Caudalie,ESPA,ESPA Optimal Skin Nutrient Mist 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ea50dd836ae46b,lookfantastic,Elemis,ESPA,ESPA Phyto Collagen Plumping Cream 55ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6e3e85f1be3163,lookfantastic,Kiehl's Since 1851,ESPA,ESPA The Hydrator 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8ad0787209b570,lookfantastic,Medik8,ESPA,ESPA Overnight Hydration Therapy Cream 55ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a43af99c0d9339,lookfantastic,The Ordinary,ESPA,ESPA Optimal Skin Rejuvenating Night Booster 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b7103c4418fe84,lookfantastic,this works,ESPA,ESPA Restful Pillow Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2d2b13575bec60,lookfantastic,L'Oréal Professionnel,Elizabeth Arden,Elizabeth Arden Retinol + HPR Ceramide Capsules Rapid Skin Renewing Serum 60 Capsules,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_38f4209c76cc17,lookfantastic,Medik8,Elizabeth Arden,Elizabeth Arden Retinol and HPR Ceramide Rapid Skin Renewing Water Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3524e1bba4a700,lookfantastic,YSL,Elizabeth Arden,Elizabeth Arden Prevage Anti-Aging Intensive Repair Daily Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_37987076a724ab,lookfantastic,Anua,Erborian,Erborian Centella Red Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2f19d0b4a3de45,lookfantastic,Beauty Works,Erborian,Erborian Matte Moisturiser 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fc3b97f79f4872,lookfantastic,Dermalogica,Erborian,Erborian Matte Moisturiser 20ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a140bb4334a45c,lookfantastic,Medik8,Erborian,Erborian Ginseng Micro Shot Starter 0.1% Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e1d3130d6d2a46,lookfantastic,Bobbi Brown,Estée Lauder,Estée Lauder Re-Nutriv Softening Lotion 250ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0c4367b91dddf5,lookfantastic,NARS,Estée Lauder,Estée Lauder DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer SPF15 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0bae896e5a4488,lookfantastic,YSL,Estée Lauder,Estée Lauder Futurist Peptide-Power Serum Primer 27ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2673ea81752c95,lookfantastic,Avène,Eucerin,Eucerin Hyaluron Mist Spray 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_24d7535c204a4c,lookfantastic,CeraVe,Eucerin,Eucerin Dermopure Clinical Mattifying Fluid 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5e9a66e374cb59,lookfantastic,The Ordinary,FOREO,FOREO KIWI Oil Control Mattifying Moisturizer 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4876ac57f19676,lookfantastic,The Ordinary,FOREO,FOREO SUPERCHARGED Triple-Action Firming Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8d341cbb07af80,lookfantastic,Bioderma,First Aid Beauty,First Aid Beauty Ultra Repair Cream 56.7g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ede933c2afd213,lookfantastic,Kiehl's Since 1851,First Aid Beauty,First Aid Beauty Ultra Repair Cream 170g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6094801d3ad6ab,lookfantastic,Kiehl's Since 1851,First Aid Beauty,First Aid Beauty Ultra Repair Rescue Barrier Balm with Dimethicone 63.7g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bf281e63335bfa,lookfantastic,Medik8,First Aid Beauty,First Aid Beauty Ultra Repair Wild Oat Soothing Toner 180ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bf4dd8ac674a5c,lookfantastic,lookfantastic Beauty Box,First Aid Beauty,First Aid Beauty Ultra Repair Face Lotion (1.7oz),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6ed26cd864b7f0,lookfantastic,lookfantastic Beauty Box,First Aid Beauty,First Aid Beauty Ultra Repair Firming Night Cream 1.7 oz,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_35a3121e8d0832,lookfantastic,Embryolisse,Fresh,Fresh Rose Instant Hydration Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e2a615dbf49b67,lookfantastic,Kiehl's Since 1851,Fresh,Fresh Rose Deep Hydration Face Cream (Various Sizes),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_777d2d2b07f7c8,lookfantastic,YSL,Fresh,Fresh Kombucha Antioxidant Facial Treatment Essence 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d923fd1385bf73,lookfantastic,RapidLash,GRANDE Cosmetics,GRANDE Cosmetics GrandeLASH-MD Lash Enhancing Serum (Various Options),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_75d1ddae862ba9,lookfantastic,Anastasia Beverly Hills,GUERLAIN,GUERLAIN Abeille Royale Youth Repair Programme Youth Watery Oil Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b162a3a1e7ae63,lookfantastic,Armani,GUERLAIN,GUERLAIN Abeille Royale Honey Treatment Night Cream - The Refill 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c1b913727a1a04,lookfantastic,Bobbi Brown,GUERLAIN,GUERLAIN 24H Hydration Parure Gold 24K Radiance Booster Perfection Primer 35ml (Various Shades),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_62985b1b898a84,lookfantastic,Clinique,GUERLAIN,GUERLAIN Abeille Royale Youth Repair Ritual Honey Treatment Day Cream,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_245e66b10a16ff,lookfantastic,ESPA,GUERLAIN,GUERLAIN Orchidée Impériale The Essence-In-Lotion 125ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5852448640a6ae,lookfantastic,Emma Hardie,GUERLAIN,GUERLAIN Orchidée Impériale The Rich Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6987a9774e97ea,lookfantastic,Emma Hardie,GUERLAIN,GUERLAIN Orchidée Impériale The Rich Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3a4bec166913d3,lookfantastic,Estée Lauder,GUERLAIN,GUERLAIN Abeille Royale Youth Watery Oil Serum 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_71a6821d87d57f,lookfantastic,Grow Gorgeous,GUERLAIN,GUERLAIN Orchidée Impériale The Light Cream The Refill 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_06940fbf27e005,lookfantastic,MAC,GUERLAIN,GUERLAIN Orchidée Impériale The Longevity Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c1d4bec4bd53ee,lookfantastic,MAKE UP FOR EVER,GUERLAIN,GUERLAIN Abeille Royale Fortifying Lotion With Royal Jelly 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fb628806d8cc05,lookfantastic,Medik8,GUERLAIN,GUERLAIN Abeille Royale Honey Treatment Day Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_78cd1aff9749ef,lookfantastic,Medik8,GUERLAIN,GUERLAIN Orchidée Impériale Brightening The Radiance Essence-In-Lotion 125ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7c61ef22dc44fa,lookfantastic,Murad,GUERLAIN,GUERLAIN Abeille Royale Honey Treatment Day Cream - The Refill 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3cc7e04e8c78f6,lookfantastic,NARS,GUERLAIN,GUERLAIN Abeille Royale Youth Watery Oil Serum 75ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bc4f188ca0d938,lookfantastic,NARS,GUERLAIN,GUERLAIN Orchidée Impériale Gold Nobile The Serum - 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e45ac07c790ea2,lookfantastic,Neostrata,GUERLAIN,GUERLAIN Orchidée Impériale The Light Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8124b3313107f3,lookfantastic,RapidLash,GUERLAIN,GUERLAIN Abeille Royale Honey Treatment Rich Cream - The Refill 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_53fdfdda137e91,lookfantastic,RapidLash,GUERLAIN,GUERLAIN Orchidée Impériale The Emulsion 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_da5650192fc29f,lookfantastic,SkinCeuticals,GUERLAIN,GUERLAIN Orchidée Impériale The Micro-Lift Concentrate 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_62b8c1f39e5d9d,lookfantastic,The Ordinary,GUERLAIN,GUERLAIN Orchidée Impériale Gold Nobile The Cream - 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_93fef32caf5516,lookfantastic,Urban Decay,GUERLAIN,GUERLAIN Honey-Infused Lash-Plumper Noir G Bee Serum Primer - Universal 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_12276ab8784970,lookfantastic,YSL,GUERLAIN,GUERLAIN Parure Gold Mist Setting Mist 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6b2e70413a76fe,lookfantastic,benefit,GUERLAIN,GUERLAIN Orchidée Impériale The Sleeping Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_14163a56c0910b,lookfantastic,lookfantastic Beauty Box,GUERLAIN,GUERLAIN Bee Glow Youth Moisturiser 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d917c49342c2bd,lookfantastic,lookfantastic Beauty Box,GUERLAIN,GUERLAIN Orchidée Impériale Brightening The Radiance Concentrate 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_66eb417daaf908,lookfantastic,lookfantastic Beauty Box,GUERLAIN,GUERLAIN Orchidée Impériale The Micro-Lift Concentrate 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e424ea4e6d0951,lookfantastic,Medik8,Gallinée,Gallinée Face Calming Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_775880f3846b89,lookfantastic,L'Oréal Paris,Garnier,Garnier Hyaluron+ Barrier Repair Replumping Serum 4% [Glycerin + Panthenol + Hyaluronic Acid + Pro-Ceramides + Aloe Vera] 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
