ingredient_id,name_en,effect_id,effect_name,signal_strength,signal_functions,selection_policy,search_query,raw_pubmed_pmids,human_topical_pmids,human_topical_titles_json,best_evidence_tier,best_evidence_kind,best_relation_scope,best_applicability,best_pmid,best_title,best_signal_score,tier_counts_json,candidate_papers_json,screening_status,selected_for_paper_review,review_status,score_change,screened_on,screening_version
larix_europaea_wood_extract,Larix Europaea Wood Extract,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Larix Europaea Wood Extract""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
laurdimonium_hydroxypropyl_hydrolyzed_barley_protein,Laurdimonium Hydroxypropyl Hydrolyzed Barley Protein,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Laurdimonium Hydroxypropyl Hydrolyzed Barley Protein""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
lauroyl_myristoyl_methyl_glucamide,Lauroyl/Myristoyl Methyl Glucamide,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Lauroyl/Myristoyl Methyl Glucamide""[Title/Abstract] OR ""lauroyl myristoyl methyl glucamide""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
lauryl_alcohol,Lauryl Alcohol,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Lauryl Alcohol""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",29219057|17313403|12429475,17313403,"[{""pmid"":""17313403"",""title"":""Mala s 12 is a major allergen in patients with atopic eczema and has sequence similarities to the GMC oxidoreductase family.""}]",4,human_topical_observational_or_use_test,abstract_exact,human_topical,17313403,Mala s 12 is a major allergen in patients with atopic eczema and has sequence similarities to the GMC oxidoreductase family.,60,"{""4"":1,""6"":2}","[{""pmid"":""17313403"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""human_topical"",""signal_score"":60,""title"":""Mala s 12 is a major allergen in patients with atopic eczema and has sequence similarities to the GMC oxidoreductase family.""},{""pmid"":""12429475"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""Skin permeation enhancement effect and skin irritation of saturated fatty alcohols.""},{""pmid"":""29219057"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""Formulation Optimization and In-vitro and In-vivo Evaluation of Lornoxicam Ethosomal Gels with Penetration Enhancers.""}]",evidence_tier_4,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
lauryl_lactate,Lauryl Lactate,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Lauryl Lactate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
lauryl_myristyl_polyricinoleate,Lauryl/Myristyl Polyricinoleate,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Lauryl/Myristyl Polyricinoleate""[Title/Abstract] OR ""lauryl myristyl polyricinoleate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
lauryl_pca,Lauryl PCA,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Lauryl PCA""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
lavandula_hybrida_oil,Lavandula Hybrida Oil,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Lavandula Hybrida Oil""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
lecithin,Lecithin,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Lecithin""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",42246630|41235541|41987370|41768665|40066742|39723176|38815204|38460769|37947116|37028576|35034416|35318678|35464721|33804924|32445905|31995229|33212439|31255775|29869312|29501672|28035957|26201345|23390922|23390364|23293516|20652152|16353989|12672611|11358109|974016,41987370|23293516|33804924|32445905|39723176|41235541,"[{""pmid"":""41987370"",""title"":""Shake-Induced Temporary Ion-Pairing Between Lecithin and Glycolic Acid for Enhanced Exfoliation in a Novel Biphasic Serum: Comparative Ex Vivo and in Vivo Randomised Studies.""},{""pmid"":""23293516"",""title"":""Effect of compositions in nanostructured lipid carriers (NLC) on skin hydration and occlusion.""},{""pmid"":""33804924"",""title"":""Changes in Skin Barrier Function after Repeated Exposition to Phospholipid-Based Surfactants and Sodium Dodecyl Sulfate In Vivo and Corneocyte Surface Analysis by Atomic Force Microscopy.""},{""pmid"":""32445905"",""title"":""3D-printed microfluidic chip for the preparation of glycyrrhetinic acid-loaded ethanolic liposomes.""},{""pmid"":""39723176"",""title"":""Highly Biocompatible Lamellar Liquid Crystals Based on Hempseed or Flaxseed Oil with Incorporated Betamethasone Dipropionate: A Bioinspired Multi-Target Dermal Drug Delivery System for Atopic Dermatitis Treatment.""},{""pmid"":""41235541"",""title"":""Minimalist, bioinspired and sensorial emulsion based on a Ca2+ double cone vector system using Design of Experiment (DoE).""}]",2,human_topical_rct,title_exact,combination_or_formulation,41987370,Shake-Induced Temporary Ion-Pairing Between Lecithin and Glycolic Acid for Enhanced Exfoliation in a Novel Biphasic Serum: Comparative Ex Vivo and in Vivo Randomised Studies.,62,"{""2"":1,""4"":4,""3"":1,""5"":7,""6"":8,""7"":3,""8"":5}","[{""pmid"":""41987370"",""tier"":2,""kind"":""human_topical_rct"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":62,""title"":""Shake-Induced Temporary Ion-Pairing Between Lecithin and Glycolic Acid for Enhanced Exfoliation in a Novel Biphasic Serum: Comparative Ex Vivo and in Vivo Randomised Studies.""},{""pmid"":""23293516"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""human_topical"",""signal_score"":60,""title"":""Effect of compositions in nanostructured lipid carriers (NLC) on skin hydration and occlusion.""},{""pmid"":""33804924"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""human_topical"",""signal_score"":60,""title"":""Changes in Skin Barrier Function after Repeated Exposition to Phospholipid-Based Surfactants and Sodium Dodecyl Sulfate In Vivo and Corneocyte Surface Analysis by Atomic Force Microscopy.""},{""pmid"":""32445905"",""tier"":3,""kind"":""human_topical_clinical"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":51,""title"":""3D-printed microfluidic chip for the preparation of glycyrrhetinic acid-loaded ethanolic liposomes.""},{""pmid"":""31995229"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""title_exact"",""applicability"":""mechanistic"",""signal_score"":45,""title"":""A novel water-in-oil emulsion with a lecithin-modified bentonite prevents skin damage from urban dust and cedar pollen.""},{""pmid"":""37947116"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""title_exact"",""applicability"":""mechanistic"",""signal_score"":45,""title"":""A new eco-friendly and water-resistant sunscreen agent: Lecithin-based multilamellar liposomes.""},{""pmid"":""29501672"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":40,""title"":""Delivery of oat-derived phytoceramides into the stratum corneum of the skin using nanocarriers: Formulation, characterization and in vitro and ex-vivo penetration studies.""},{""pmid"":""31255775"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":40,""title"":""Hair removal and bioavailability of chemicals: Effect of physicochemical properties of drugs and surfactants on skin permeation ex vivo.""},{""pmid"":""35318678"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":40,""title"":""Epidermal 1-O-acylceramides appear with the establishment of the water permeability barrier in mice and are produced by maturating keratinocytes.""},{""pmid"":""39723176"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":39,""title"":""Highly Biocompatible Lamellar Liquid Crystals Based on Hempseed or Flaxseed Oil with Incorporated Betamethasone Dipropionate: A Bioinspired Multi-Target Dermal Drug Delivery System for Atopic Dermatitis Treatment.""},{""pmid"":""41235541"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":39,""title"":""Minimalist, bioinspired and sensorial emulsion based on a Ca2+ double cone vector system using Design of Experiment (DoE).""},{""pmid"":""974016"",""tier"":6,""kind"":""animal"",""relation_scope"":""title_exact"",""applicability"":""mechanistic"",""signal_score"":30,""title"":""Changes in transepidermal water loss and the composition of epidermal lecithin after applications of pure fatty acid triglycerides to skin of essential fatty acid-deficient rats.""},{""pmid"":""29869312"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":26,""title"":""Is Vitamin D3 Transdermal Formulation Feasible? An Ex Vivo Skin Retention and Permeation.""},{""pmid"":""33212439"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":26,""title"":""Investigation of ex vivo Skin Penetration of Coenzyme Q10 from Microemulsions and Hydrophilic Cream.""},{""pmid"":""40066742"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":25,""title"":""Ceramide Profiling of Porcine Skin and Systematic Investigation of the Impact of Sorbitan Esters (SEs) on the Barrier Function of the Skin.""},{""pmid"":""20652152"",""tier"":6,""kind"":""animal"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":20,""title"":""Preparation and characterization of a lecithin nanoemulsion as a topical delivery system.""},{""pmid"":""23390364"",""tier"":6,""kind"":""animal"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":20,""title"":""Enhanced dermal delivery of diflucortolone valerate using lecithin/chitosan nanoparticles: in-vitro and in-vivo evaluations.""},{""pmid"":""28035957"",""tier"":6,""kind"":""animal"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":20,""title"":""In Vivo Assessment of Clobetasol Propionate-Loaded Lecithin-Chitosan Nanoparticles for Skin Delivery.""},{""pmid"":""12672611"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":20,""title"":""In vitro and in vivo evaluations of the efficacy and safety of skin permeation enhancers using flurbiprofen as a model drug.""},{""pmid"":""35034416"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""A novel dermal delivery system using natural spicules for cosmetics and therapeutics.""},{""pmid"":""35464721"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""Preparation and Evaluation of Liposomes and Niosomes Containing Total Ginsenosides for Anti-Photoaging Therapy.""},{""pmid"":""37028576"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""Systematic investigation of factors, such as the impact of emulsifiers, which influence the measurement of skin barrier integrity by in-vitro trans-epidermal water loss (TEWL).""},{""pmid"":""16353989"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""reference_only"",""signal_score"":15,""title"":""Lecithin organogels as a potential phospholipid-structured system for topical drug delivery: a review.""},{""pmid"":""26201345"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":13,""title"":""In vitro Percutaneous Absorption of Niacinamide and Phytosterols and in vivo Evaluation of their Effect on Skin Barrier Recovery.""},{""pmid"":""41768665"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":13,""title"":""Formulation and In Vitro Evaluation of Ethosomal Hydrogel as a Carrier System for Enhancing the Transdermal Delivery of Puerarin.""},{""pmid"":""11358109"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":10,""title"":""Final report on the safety assessment of Lecithin and Hydrogenated Lecithin.""},{""pmid"":""23390922"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":10,""title"":""Comparison of PLGA and lecithin/chitosan nanoparticles for dermal targeting of betamethasone valerate.""},{""pmid"":""38815204"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Clinical application of hempseed or flaxseed oil-based lyotropic liquid crystals: Evaluation of their impact on skin barrier function.""},{""pmid"":""42246630"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":6,""title"":""Retinol-Loaded Mannosylerythritol Lipid Nanoliposome for Enhanced Human Skin Penetration.""}]",evidence_tier_2,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
lens_esculenta_lentil_seed_extract,Lens Esculenta (Lentil) Seed Extract,effect_moisture_barrier,보습·장벽,medium,SKIN PROTECTING,human_topical_pubmed_required,"(""Lens Esculenta (Lentil) Seed Extract""[Title/Abstract] OR ""lens esculenta lentil seed extract""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
leontopodium_alpinum_callus_culture_extract,Leontopodium Alpinum Callus Culture Extract,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Leontopodium Alpinum Callus Culture Extract""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
leonurus_sibiricus_flower_leaf_stem_extract,Leonurus Sibiricus Flower/Leaf/Stem Extract,effect_calming,진정,high,SOOTHING,direct_cosing_signal,"(""Leonurus Sibiricus Flower/Leaf/Stem Extract""[Title/Abstract] OR ""leonurus sibiricus flower leaf stem extract""[Title/Abstract]) AND (""erythema""[Title/Abstract] OR ""skin irritation""[Title/Abstract] OR ""cutaneous inflammation""[Title/Abstract] OR ""pruritus""[Title/Abstract] OR ""dermatitis""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
leuconostoc_ferment_filtrate,Leuconostoc Ferment Filtrate,effect_acne_sebum,여드름·피지,high,ANTI-SEBORRHEIC,human_topical_pubmed_required,"(""Leuconostoc Ferment Filtrate""[Title/Abstract]) AND (""acne""[Title/Abstract] OR ""sebum""[Title/Abstract] OR ""sebaceous""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
leuconostoc_radish_root_ferment_filtrate,Leuconostoc/Radish Root Ferment Filtrate,effect_acne_sebum,여드름·피지,high,ANTI-SEBORRHEIC,human_topical_pubmed_required,"(""Leuconostoc/Radish Root Ferment Filtrate""[Title/Abstract] OR ""leuconostoc radish root ferment filtrate""[Title/Abstract]) AND (""acne""[Title/Abstract] OR ""sebum""[Title/Abstract] OR ""sebaceous""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
licorice_extract,Licorice Extract,effect_brightening,미백·톤,current,,existing_runtime,,,,[],,,,,,,0,{},[],existing_runtime,Y,existing_runtime,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
licorice_extract,Licorice Extract,effect_calming,진정,current,,existing_runtime,,,,[],,,,,,,0,{},[],existing_runtime,Y,existing_runtime,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
