rank,source_ingredient_id,dominant_name,row_count,product_count,kcia_ingredient_code,kcia_standard_name_ko,kcia_standard_name_en,kcia_old_names_ko,kcia_old_names_en,official_match_status,official_matched_row_count,official_match_ratio,official_conflict_codes,proposed_action,proposed_canonical_id,related_scoring_family_ids,selected_for_target,proposal_confidence,review_status,proposal_note,source_document_date,source_document_sha256
2228,ing_pending_033fbd92e25c,Perilla Ocymoides Leaf Extract,66,66,4291,들깨잎추출물,Perilla Ocymoides Leaf Extract,,,official_exact,66,1.000000,,create_canonical,perilla_ocymoides_leaf_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2229,ing_pending_32d34877ddd7,바닐릴부틸에터,66,66,385,바닐릴부틸에터,Vanillyl Butyl Ether,바닐릴부틸에텔,Vanillyl Butyl Ether,official_exact,66,1.000000,,create_canonical,vanillyl_butyl_ether,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2230,ing_pending_385b5657431c,caprylic/capric glycerides,66,66,2917,카프릴릭/카프릭글리세라이즈,Caprylic/Capric Glycerides,카프릴릭/카프릭글리세라이드,Caprylic/Capric Glycerides,official_exact,66,1.000000,,create_canonical,caprylic_capric_glycerides,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2231,ing_pending_53de5c3be55c,C11-13 Isoalkane,66,66,2521,C11-13아이소알케인,C11-13 Isoalkane,C11-13이소파라핀|C11-13아이소파라핀,C11-13 Isoparaffin,official_exact,66,1.000000,,create_canonical,c11_13_isoalkane,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2232,ing_pending_632550979c50,Avena Sativa (Oat) Bran Extract,66,66,340,귀리겨추출물,Avena Sativa (Oat) Bran Extract,,,official_exact,66,1.000000,,create_canonical,avena_sativa_oat_bran_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2233,ing_pending_63b2f128ae68,Acrylates/Octylacrylamide Copolymer,66,66,1785,아크릴레이트/옥틸아크릴아마이드코폴리머,Acrylates/Octylacrylamide Copolymer,,,official_exact,66,1.000000,,create_canonical,acrylates_octylacrylamide_copolymer,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2234,ing_pending_8093912431cf,Yellow 6 Lake,66,66,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2235,ing_pending_873c3f2d5642,Acetyl Cysteine,66,66,1703,아세틸시스테인,Acetyl Cysteine,,,official_exact,66,1.000000,,create_canonical,acetyl_cysteine,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2236,ing_pending_8dcb2c0781b6,Rice Oil Glycereth-8 esters,66,66,9091,쌀오일글리세레스-8에스터,Rice Oil Glycereth-8 Esters,,,official_exact,66,1.000000,,create_canonical,rice_oil_glycereth_8_esters,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2237,ing_pending_9bc17d10898d,Pogostemon Cablin Leaf Oil,66,66,10079,광곽향잎오일,Pogostemon Cablin Leaf Oil,,,official_exact,66,1.000000,,create_canonical,pogostemon_cablin_leaf_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2238,ing_pending_9bc7203edb0a,4-Diaminophenoxyethanol HCl,66,66,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2239,ing_pending_9d3476b9770a,폴리글리세릴-10다이아이소스테아레이트,66,66,3755,폴리글리세릴-10다이아이소스테아레이트,Polyglyceryl-10 Diisostearate,폴리글리세릴-10디이소스테아레이트,Polyglyceryl-10 Diisostearate,official_exact,66,1.000000,,create_canonical,polyglyceryl_10_diisostearate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2240,ing_pending_b010b7b67d0b,phenoxyethanol. (+/-): Titanium Dioxide (CI 77891),66,66,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2241,ing_pending_b04d7d8de504,Epigallocatechin Gallatyl Glucoside,66,66,7184,에피갈로카테킨갈레이틸글루코사이드,Epigallocatechin Gallatyl Glucoside,,,official_exact,66,1.000000,,create_canonical,epigallocatechin_gallatyl_glucoside,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2242,ing_pending_b4ed89aed4dc,망가니즈바이올렛CI77742,66,66,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2243,ing_pending_b9e7eaf539ad,폴릭애씨드,66,66,3965,폴릭애씨드,Folic Acid,,,official_exact,66,1.000000,,create_canonical,folic_acid,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2244,ing_pending_c10037383566,페퍼민트추출물,66,66,3608,페퍼민트추출물,Mentha Piperita (Peppermint) Extract,,,official_exact,66,1.000000,,create_canonical,mentha_piperita_peppermint_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2245,ing_pending_c9251530146a,Annatto (CI 75120),66,66,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2246,ing_pending_e46ec4175fd8,Octyldodecyl Oleate,66,66,2242,옥틸도데실올리에이트,Octyldodecyl Oleate,,,official_exact,66,1.000000,,create_canonical,octyldodecyl_oleate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2247,ing_pending_e7e7974e293e,Ci 45380 (Red 21)],66,66,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2248,ing_pending_f9793cfdacd1,다이소듐코코일글루타메이트,66,66,5126,다이소듐코코일글루타메이트,Disodium Cocoyl Glutamate,디소듐코코일글루타메이트,Disodium Cocoyl Glutamate,official_exact,66,1.000000,,create_canonical,disodium_cocoyl_glutamate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2249,ing_pending_fcc991cea00a,Cyperus Rotundus Root Extract,66,66,4854,향부자추출물,Cyperus Rotundus Root Extract,,,official_exact,66,1.000000,,create_canonical,cyperus_rotundus_root_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2250,ing_pending_0ba6425d7b8b,Astragalus Membranaceus Root Extract,65,65,4966,황기뿌리추출물,Astragalus Membranaceus Root Extract,황기추출물,Astragalus Membranaceus Root Extract,official_exact,65,1.000000,,create_canonical,astragalus_membranaceus_root_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2251,ing_pending_0bee04c58eec,Alumina. May Contain Iron Oxides (CI 77491,65,65,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2252,ing_pending_0cd7cb4d735f,Cocos Nucifera Oil,65,65,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2253,ing_pending_1100818124f0,Peg-20 Glyceryl Triisostearate,65,65,4147,피이지-20글리세릴트라이아이소스테아레이트,PEG-20 Glyceryl Triisostearate,피이지-20글리세릴트리이소스테아레이트,PEG-20 Glyceryl Triisostearate,official_exact,65,1.000000,,create_canonical,peg_20_glyceryl_triisostearate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2254,ing_pending_1cc717140b71,Sargassum Filipendula Extract,65,65,5891,사르가숨 필리펜둘라추출물,Sargassum Filipendula Extract,,,official_exact,65,1.000000,,create_canonical,sargassum_filipendula_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2255,ing_pending_1dadf0ac4fda,Cinnamomum Camphora (Camphor) Bark Oil,65,65,2561,녹나무껍질오일,Cinnamomum Camphora (Camphor) Bark Oil,,,official_exact,64,0.984615,,create_canonical,cinnamomum_camphora_camphor_bark_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2256,ing_pending_27b27b2935ce,Hydrolyzed Jojoba Protein,65,65,4814,하이드롤라이즈드호호바단백질,Hydrolyzed Jojoba Protein,하이드롤라이즈드호호바프로테인,Hydrolyzed Jojoba Protein,official_exact,65,1.000000,,create_canonical,hydrolyzed_jojoba_protein,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2257,ing_pending_2afb0a06ddde,Polysorbate 21,65,65,3856,폴리솔베이트21,Polysorbate 21,폴리소르베이트21,Polysorbate 21,official_exact,65,1.000000,,create_canonical,polysorbate_21,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2258,ing_pending_3b10352617b7,Methyl Dihydroabietate,65,65,12766,메틸다이하이드로아비에테이트,Methyl Dihydroabietate,,,official_exact,65,1.000000,,create_canonical,methyl_dihydroabietate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2259,ing_pending_3f1e17a3d03b,Sapindus Mukorossi Fruit Extract,65,65,308,무환자나무열매추출물,Sapindus Mukorossi Fruit Extract,무환자추출물,,official_exact,65,1.000000,,create_canonical,sapindus_mukorossi_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2260,ing_pending_50554d427076,엘-멘톨,65,65,21748,엘-멘톨,l-Menthol,,,official_exact,65,1.000000,,create_canonical,l_menthol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2261,ing_pending_5c3820ead84f,Hexenyl Acetate,65,65,13397,헥세닐아세테이트,Hexenyl Acetate,,,official_exact,65,1.000000,,create_canonical,hexenyl_acetate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2262,ing_pending_710484ec3d53,Cassia Alata Leaf Extract,65,65,2996,캔들부쉬잎추출물,Cassia Alata Leaf Extract,,,official_exact,65,1.000000,,create_canonical,cassia_alata_leaf_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2263,ing_pending_8e25e6b53ce9,CI 61570/Green 5,65,65,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2264,ing_pending_af1243b01ed1,Glycine Soja (Soybean) Extract,65,65,8228,돌콩전초추출물,Glycine Soja (Soybean) Extract,콩전초추출물,Glycine Soja (Soybean) Extract,official_exact,65,1.000000,,create_canonical,glycine_soja_soybean_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2265,ing_pending_b3f57bc2c864,프리지어추출물,65,65,4025,프리지아추출물,Freesia Refracta Extract,프리지어추출물,,official_exact,65,1.000000,,create_canonical,freesia_refracta_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2266,ing_pending_beb44484cfb9,소듐팔미토일사코시네이트,65,65,1239,소듐팔미토일사코시네이트,Sodium Palmitoyl Sarcosinate,,,official_exact,65,1.000000,,create_canonical,sodium_palmitoyl_sarcosinate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2267,ing_pending_d2eef53b8c01,시트랄,65,65,1523,시트랄,Citral,,,official_exact,65,1.000000,,merge_existing,citral,,Y,high,accepted_auto_exact,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2268,ing_pending_d9541cca1202,징크옥사이드,65,65,2776,징크옥사이드,Zinc Oxide,,,official_exact,65,1.000000,,create_canonical,zinc_oxide,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2269,ing_pending_def548bafc47,Palmitoyl Tetrapeptide-10,65,65,13688,팔미토일테트라펩타이드-10,Palmitoyl Tetrapeptide-10,,,official_exact,65,1.000000,,create_canonical,palmitoyl_tetrapeptide_10,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2270,ing_pending_eb458424b172,연꽃뿌리추출물,65,65,2122,연꽃뿌리추출물,Nelumbo Nucifera Root Extract,,,official_exact,65,1.000000,,create_canonical,nelumbo_nucifera_root_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2271,ing_pending_f3a2f7e42c2e,Angelica Acutiloba Root Extract,65,65,2581,왜당귀뿌리추출물,Angelica Acutiloba Root Extract,일당귀추출물,Angelica Acutiloba Root Extract,official_exact,65,1.000000,,create_canonical,angelica_acutiloba_root_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2272,ing_pending_f8f0fab26039,Polyester-5,65,65,3891,폴리에스터-5,Polyester-5,,,official_exact,65,1.000000,,create_canonical,polyester_5,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2273,ing_pending_f97f2fea47f7,Amber Extract,65,65,7391,호박추출물,Amber Extract,,,official_exact,64,0.984615,,create_canonical,amber_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2274,ing_pending_fb14345aba28,Euterpe Oleracea Sterols,65,65,7415,아사이팜스테롤,Euterpe Oleracea Sterols,아사이야자스테롤,Euterpe Oleracea Sterols,official_exact,65,1.000000,,create_canonical,euterpe_oleracea_sterols,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2275,ing_pending_10d63ee578d5,Vegetable Heptyl Glucoside,64,64,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2276,ing_pending_13f3e37ac091,Sclareolide,64,64,1405,스클라레올라이드,Sclareolide,,,official_exact,64,1.000000,,create_canonical,sclareolide,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2277,ing_pending_315e42652766,Juniperus Virginiana (Cedarwood) Oil,64,64,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2278,ing_pending_377cf9c2325a,분비나무오일,64,64,5844,분비나무오일,Abies Sibirica Oil,,,official_exact,64,1.000000,,create_canonical,abies_sibirica_oil,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2279,ing_pending_3d9758c38960,Polysorbate 40,64,64,3857,폴리솔베이트40,Polysorbate 40,폴리소르베이트40,Polysorbate 40,official_exact,64,1.000000,,create_canonical,polysorbate_40,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2280,ing_pending_4fa457c5e5bf,올리고펩타이드-1,64,64,2293,올리고펩타이드-1,Oligopeptide-1,,,official_exact,64,1.000000,,create_canonical,oligopeptide_1,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2281,ing_pending_6019cc6446e6,마트리카리아꽃/잎추출물,64,64,2984,마트리카리아꽃/잎추출물,Chamomilla Recutita (Matricaria) Flower/Leaf Extract,캐모마일꽃/잎추출물,Chamomilla Recutita (Matricaria) Flower/Leaf Extract,official_exact,64,1.000000,,create_canonical,chamomilla_recutita_matricaria_flower_leaf_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2282,ing_pending_60d6ebb4b0e0,Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate,64,64,4433,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate,,,official_exact,64,1.000000,,create_canonical,phytosteryl_behenyl_octyldodecyl_lauroyl_glutamate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2283,ing_pending_67926ffeaf1e,세틸알코올,64,64,996,세틸알코올,Cetyl Alcohol,,,official_exact,64,1.000000,,merge_existing,cetyl_alcohol,,Y,high,accepted_auto_exact,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2284,ing_pending_69d5ec6168c6,감태추출물,64,64,2605,감태추출물,Ecklonia Cava Extract,,,official_exact,64,1.000000,,create_canonical,ecklonia_cava_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2285,ing_pending_891b47267788,Citronellyl Methylcrotonate,64,64,1525,시트로넬릴메틸크로토네이트,Citronellyl Methylcrotonate,시트로넬릴메칠크로토네이트,Citronellyl Methylcrotonate,official_exact,64,1.000000,,create_canonical,citronellyl_methylcrotonate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2286,ing_pending_97b80251e1c1,비피다발효여과물,64,64,732,비피다발효여과물,Bifida Ferment Filtrate,,,official_exact,64,1.000000,,create_canonical,bifida_ferment_filtrate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2287,ing_pending_afa7495ba422,Plantago Lanceolata Leaf Extract,64,64,2805,창질경이잎추출물,Plantago Lanceolata Leaf Extract,,,official_exact,64,1.000000,,create_canonical,plantago_lanceolata_leaf_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2288,ing_pending_be81d95c6003,지황뿌리추출물,64,64,2758,지황뿌리추출물,Rehmannia Chinensis Root Extract,지황추출물,Rehmannia Chinensis Root Extract|Rehmannia Glutinosa Root Extract,official_exact,64,1.000000,,create_canonical,rehmannia_chinensis_root_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2289,ing_pending_d1ee14ee996c,율무씨추출물,64,64,2428,율무씨추출물,Coix Lacryma-Jobi Ma-yuen Seed Extract,의이인추출물,Coix Lacryma-Jobi Ma-yuen Seed Extract,official_exact,64,1.000000,,create_canonical,coix_lacryma_jobi_ma_yuen_seed_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2290,ing_pending_db51eef4b247,Ilex Paraguariensis Leaf Extract,64,64,93,마테잎추출물,Ilex Paraguariensis Leaf Extract,,,official_exact,64,1.000000,,create_canonical,ilex_paraguariensis_leaf_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2291,ing_pending_e359b391002b,황색4호레이크,64,64,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2292,ing_pending_fba52323d0b3,마그네슘설페이트,64,64,46,마그네슘설페이트,Magnesium Sulfate,,,official_exact,64,1.000000,,merge_existing,magnesium_sulfate,,Y,high,accepted_auto_exact,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2293,ing_pending_0a480717458a,Alcohol Denat. (SD Alcohol 40-B),63,63,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2294,ing_pending_15a108f2c6fb,Hexadecene,63,63,4867,헥사데센,Hexadecene,,,official_exact,63,1.000000,,create_canonical,hexadecene,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
2295,ing_pending_19dc7712604b,PPG-24-Glycereth-24,63,63,4449,피피지-24-글리세레스-24,PPG-24-Glycereth-24,,,official_exact,62,0.984127,,create_canonical,ppg_24_glycereth_24,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
