ingredient_id,name_ko,name_en,effect_id,effect_name,search_query,raw_pubmed_pmids,raw_hit_count,matched_pmids,matched_paper_count,best_evidence_tier,best_evidence_kind,best_relation_scope,best_effect_match_scope,best_applicability,best_pmid,best_title,best_signal_score,candidate_papers_json,second_pass_status,review_status,score_change,searched_on,search_version
laminaria_japonica_extract,다시마추출물,Laminaria Japonica Extract,effect_moisture_barrier,보습·장벽,"(""Laminaria Japonica Extract""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",41351978|40169052|32630038|31052468|25806080,5,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
laminaria_saccharina_extract,슈가켈프추출물,Laminaria Saccharina Extract,effect_moisture_barrier,보습·장벽,"(""Laminaria Saccharina Extract""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
larix_europaea_wood_extract,유럽잎갈나무목부추출물,Larix Europaea Wood Extract,effect_moisture_barrier,보습·장벽,"(""Larix Europaea Wood Extract""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
lavandula_hybrida_oil,라반딘오일,Lavandula Hybrida Oil,effect_moisture_barrier,보습·장벽,"(""Lavandula Hybrida Oil""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
leontopodium_alpinum_callus_culture_extract,에델바이스캘러스배양추출물,Leontopodium Alpinum Callus Culture Extract,effect_moisture_barrier,보습·장벽,"(""Leontopodium Alpinum Callus Culture Extract""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",37959738|36903418|32098197,3,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
leonurus_sibiricus_flower_leaf_stem_extract,익모초꽃/잎/줄기추출물,Leonurus Sibiricus Flower/Leaf/Stem Extract,effect_calming,진정,"(""Leonurus Sibiricus Flower/Leaf/Stem Extract""[Title/Abstract] OR ""leonurus sibiricus flower leaf stem extract""[Title/Abstract]) AND (""anti-inflammatory""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""erythema""[Title/Abstract] OR ""inflammation""[Title/Abstract] OR ""irritation""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""pruritus""[Title/Abstract] OR ""redness""[Title/Abstract] OR ""sensitive skin""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""wound healing""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
leuconostoc_ferment_filtrate,류코노스톡발효여과물,Leuconostoc Ferment Filtrate,effect_acne_sebum,여드름·피지,"(""Leuconostoc Ferment Filtrate""[Title/Abstract]) AND (""acne""[Title/Abstract] OR ""comedogenic""[Title/Abstract] OR ""comedone""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""cutibacterium acnes""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""propionibacterium acnes""[Title/Abstract] OR ""sebaceous""[Title/Abstract] OR ""sebum""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
leuconostoc_radish_root_ferment_filtrate,류코노스톡/무발효여과물,Leuconostoc/Radish Root Ferment Filtrate,effect_acne_sebum,여드름·피지,"(""Leuconostoc/Radish Root Ferment Filtrate""[Title/Abstract] OR ""leuconostoc radish root ferment filtrate""[Title/Abstract]) AND (""acne""[Title/Abstract] OR ""comedogenic""[Title/Abstract] OR ""comedone""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""cutibacterium acnes""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""propionibacterium acnes""[Title/Abstract] OR ""sebaceous""[Title/Abstract] OR ""sebum""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract])",42381443,1,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
magnesium_pca,마그네슘피씨에이,Magnesium PCA,effect_moisture_barrier,보습·장벽,"(""Magnesium PCA""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
magnesium_stearate,마그네슘스테아레이트,Magnesium Stearate,effect_moisture_barrier,보습·장벽,"(""Magnesium Stearate""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",42331117|41807885|41471081|41550663|41184547|40574026|40120993|40101203|40127746|38906498|37938090|37830038|37364785|36297531|34786218|33148521|32713055|31981702|31378098|30965041|31202900|30458386|29938542|29376430|28926716|28779986|26616157|28631809|28122460|28194635|28053581|27108117|26748887|26143369|25981619|24694186|26407109|25528462|25445756|25037732|24596131|23506303|23178204|22304483|22091970|21800216|21496949|21457766|20582205|19339235|18778759|18351597|18621491|17689898|18058323|17376616|17289312|17622112|12661061|12550799|14727865|11210674|10697761|9741906|1491339|1640370|2907013|3171951|3432037,69,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
magnolol,마그놀올,Magnolol,effect_brightening,미백·톤,"(""Magnolol""[Title/Abstract]) AND (""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dark spot""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""hyperpigmentation""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""melanin""[Title/Abstract] OR ""melanogenesis""[Title/Abstract] OR ""melasma""[Title/Abstract] OR ""pigmentation""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin lightening""[Title/Abstract] OR ""skin whitening""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""tyrosinase""[Title/Abstract])",42345583|42319879|41456456|41611070|41376510|41521719|41089468|40335865|40280771|40135845|39912347|39693920|38908488|38827157|38541664|38290149|38043155|38132422|37522492|37242703|37103080|36122436|35725156|35277988|35067057|34885972|33747183|33098104|32978046|32248517|32664494|32987287|30270607|30103472|30355952|28299950|28919715|28252643|27233503|25562310|25147793|23917859|23380623|21999396|22115797|21757288|22014088|20877235|20540695|20218615|19539808|19229860|19203652|17692444|17978501|17346696|16966432|15288590|9784921|9331981|8133909|1659613,62,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
maltitol,말티톨,Maltitol,effect_moisture_barrier,보습·장벽,"(""Maltitol""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",41850107|41172396|39823900|38138657|36766136|34681513|33175398|31546606|35531543|31128184|30642483|30634517|29786667|29462977|28606842|25745238|23947616|19231894|14606661|12217059|10563984,21,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
malva_sylvestris_mallow_extract,당아욱추출물,Malva Sylvestris (Mallow) Extract,effect_calming,진정,"(""Malva Sylvestris (Mallow) Extract""[Title/Abstract] OR ""malva sylvestris mallow extract""[Title/Abstract]) AND (""anti-inflammatory""[Title/Abstract] OR ""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""erythema""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""inflammation""[Title/Abstract] OR ""irritation""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""pruritus""[Title/Abstract] OR ""redness""[Title/Abstract] OR ""sensitive skin""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""wound healing""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
malva_sylvestris_mallow_extract,당아욱추출물,Malva Sylvestris (Mallow) Extract,effect_moisture_barrier,보습·장벽,"(""Malva Sylvestris (Mallow) Extract""[Title/Abstract] OR ""malva sylvestris mallow extract""[Title/Abstract]) AND (""anti-inflammatory""[Title/Abstract] OR ""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""erythema""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""inflammation""[Title/Abstract] OR ""irritation""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""pruritus""[Title/Abstract] OR ""redness""[Title/Abstract] OR ""sensitive skin""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""wound healing""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
manganese_pca,망가니즈피씨에이,Manganese PCA,effect_moisture_barrier,보습·장벽,"(""Manganese PCA""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
melilotus_officinalis_extract,옐로우스위트클로버추출물,Melilotus Officinalis Extract,effect_calming,진정,"(""Melilotus Officinalis Extract""[Title/Abstract]) AND (""anti-inflammatory""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""erythema""[Title/Abstract] OR ""inflammation""[Title/Abstract] OR ""irritation""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""pruritus""[Title/Abstract] OR ""redness""[Title/Abstract] OR ""sensitive skin""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""wound healing""[Title/Abstract])",39204348|35673445|28706608,3,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
menthyl_pca,멘틸피씨에이,Menthyl PCA,effect_moisture_barrier,보습·장벽,"(""Menthyl PCA""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
methicone,메티콘,Methicone,effect_moisture_barrier,보습·장벽,"(""Methicone""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",31879957|27649350|20156837|14605687|14555417,5,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
methyl_gluceth_10,메틸글루세스-10,Methyl Gluceth-10,effect_moisture_barrier,보습·장벽,"(""Methyl Gluceth-10""[Title/Abstract] OR ""methyl gluceth 10""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
methyl_gluceth_20,메틸글루세스-20,Methyl Gluceth-20,effect_moisture_barrier,보습·장벽,"(""Methyl Gluceth-20""[Title/Abstract] OR ""methyl gluceth 20""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
methyl_glucose_dioleate,메틸글루코오스다이올리에이트,Methyl Glucose Dioleate,effect_moisture_barrier,보습·장벽,"(""Methyl Glucose Dioleate""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",29598994|23601067|16040419|15209824|11722500|8957657,6,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
methylheptylglycerin,메틸헵틸글리세린,Methylheptylglycerin,effect_moisture_barrier,보습·장벽,"(""Methylheptylglycerin""[Title/Abstract]) AND (""barrier function""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""cosmetic""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dry skin""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""humectant""[Title/Abstract] OR ""hydration""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""moisture""[Title/Abstract] OR ""moisturising""[Title/Abstract] OR ""moisturizing""[Title/Abstract] OR ""occlusive""[Title/Abstract] OR ""skin""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""skin water content""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""water loss""[Title/Abstract] OR ""xerosis""[Title/Abstract])",,0,,0,,,,,,,,0,[],no_expanded_pubmed_candidate,not_found,none,2026-07-12,mwbl-missing-effect-search-v1
